 voltage current power speed energy distance temperature batteryOK batteryVoltage ms
32669 23.94 0.02 0.54 7.35 82753.61 8718.69 0.0 1 0.0 4139674
32670 23.95 0.02 0.54 7.32 82753.68 8719.62 0.0 1 0.0 4139804
32671 23.95 0.02 0.54 7.28 82753.75 8720.37 0.0 1 0.0 4139934
32672 23.95 0.02 0.54 7.27 82753.82 8721.3 0.0 1 0.0 4140064
32673 23.96 0.02 0.54 7.23 82753.89 8722.04 0.0 1 0.0 4140198
32674 23.96 0.02 0.54 7.21 82753.96 8722.98 0.0 1 0.0 4140328
32675 23.97 0.02 0.54 7.19 82754.03 8723.72 0.0 1 0.0 4140458
32676 23.97 0.02 0.54 7.13 82754.1 8724.47 0.0 1 0.0 4140587
32677 23.97 0.02 0.54 7.19 82754.17 8725.4 0.0 1 0.0 4140717
32678 23.98 0.02 0.54 7.17 82754.24 8726.15 0.0 1 0.0 4140847
32679 23.98 0.02 0.54 7.16 82754.31 8726.89 0.0 1 0.0 4140977
32680 23.98 0.02 0.54 7.12 82754.38 8727.83 0.0 1 0.0 4141106
32681 23.98 0.02 0.54 7.08 82754.45 8728.57 0.0 1 0.0 4141236
32682 23.99 0.02 0.54 7.11 82754.52 8729.32 0.0 1 0.0 4141371
32683 23.99 0.02 0.54 7.09 82754.6 8730.25 0.0 1 0.0 4141513
32684 23.99 0.02 0.54 7.04 82754.67 8731.0 0.0 1 0.0 4141642
32685 23.99 0.02 0.54 7.02 82754.74 8731.93 0.0 1 0.0 4141772
32686 23.99 0.02 0.54 7.02 82754.8 8732.68 0.0 1 0.0 4141902
32687 24.0 0.02 0.54 7.0 82754.88 8733.42 0.0 1 0.0 4142032
32688 24.0 0.02 0.54 7.01 82754.95 8734.17 0.0 1 0.0 4142161
32689 24.0 0.02 0.54 6.97 82755.02 8735.1 0.0 1 0.0 4142291
32690 24.0 0.02 0.54 6.97 82755.09 8735.85 0.0 1 0.0 4142426
32691 24.0 0.02 0.54 6.95 82755.16 8736.59 0.0 1 0.0 4142556
32692 24.0 0.02 0.54 6.91 82755.23 8737.53 0.0 1 0.0 4142685
32693 24.0 0.02 0.54 6.91 82755.3 8738.27 0.0 1 0.0 4142815
32694 24.0 0.02 0.54 6.87 82755.38 8739.02 0.0 1 0.0 4142945
32695 24.01 0.02 0.54 6.89 82755.45 8739.76 0.0 1 0.0 4143075
32696 24.01 0.02 0.54 6.88 82755.52 8740.7 0.0 1 0.0 4143215
32697 24.01 0.02 0.54 6.85 82755.59 8741.44 0.0 1 0.0 4143345
32698 24.01 0.02 0.54 6.85 82755.66 8742.19 0.0 1 0.0 4143475
32699 24.01 0.02 0.54 6.83 82755.73 8742.93 0.0 1 0.0 4143610
32700 24.01 0.02 0.54 6.82 82755.8 8743.68 0.0 1 0.0 4143739
32701 24.01 0.02 0.54 6.8 82755.88 8744.61 0.0 1 0.0 4143869
32702 24.01 0.02 0.54 6.77 82755.94 8745.36 0.0 1 0.0 4143999
32703 24.01 0.02 0.54 6.8 82756.01 8746.1 0.0 1 0.0 4144129
32704 24.01 0.02 0.54 6.77 82756.08 8746.85 0.0 1 0.0 4144258
32705 24.02 0.02 0.54 6.8 82756.15 8747.6 0.0 1 0.0 4144388
32706 24.02 0.02 0.54 6.77 82756.22 8748.34 0.0 1 0.0 4144518
32707 24.02 0.02 0.54 6.79 82756.3 8749.09 0.0 1 0.0 4144652
32708 24.02 0.02 0.54 6.78 82756.37 8750.02 0.0 1 0.0 4144782
32709 24.02 0.02 0.54 6.78 82756.44 8750.77 0.0 1 0.0 4144912
32710 24.02 0.02 0.54 6.81 82756.51 8751.51 0.0 1 0.0 4145041
32711 24.02 0.02 0.54 6.79 82756.58 8752.26 0.0 1 0.0 4145171
32712 24.02 0.02 0.54 6.78 82756.65 8753.0 0.0 1 0.0 4145301
32713 24.02 0.02 0.54 6.77 82756.72 8753.94 0.0 1 0.0 4145443
32714 24.02 0.02 0.54 6.83 82756.79 8754.68 0.0 1 0.0 4145572
32715 24.02 0.02 0.54 6.79 82756.86 8755.43 0.0 1 0.0 4145702
32716 24.03 0.02 0.54 6.81 82756.94 8756.17 0.0 1 0.0 4145837
32717 24.03 0.02 0.54 6.8 82757.01 8756.92 0.0 1 0.0 4145967
32718 24.03 0.02 0.54 6.81 82757.08 8757.85 0.0 1 0.0 4146096
32719 24.03 0.02 0.54 6.82 82757.15 8758.6 0.0 1 0.0 4146226
32720 24.03 0.02 0.54 6.82 82757.22 8759.35 0.0 1 0.0 4146356
32721 24.03 0.02 0.54 6.84 82757.29 8760.09 0.0 1 0.0 4146485
32722 24.03 0.02 0.54 6.84 82757.36 8760.84 0.0 1 0.0 4146615
32723 24.03 0.02 0.54 6.84 82757.43 8761.77 0.0 1 0.0 4146756
32724 24.03 0.02 0.54 6.89 82757.51 8762.52 0.0 1 0.0 4146891
32725 24.03 0.02 0.54 6.86 82757.58 8763.26 0.0 1 0.0 4147020
32726 24.03 0.02 0.54 6.91 82757.65 8764.01 0.0 1 0.0 4147150
32727 24.03 0.02 0.54 6.87 82757.71 8764.94 0.0 1 0.0 4147280
32728 24.03 0.02 0.54 6.87 82757.78 8765.69 0.0 1 0.0 4147410
32729 24.03 0.02 0.54 6.9 82757.85 8766.43 0.0 1 0.0 4147539
32730 24.04 0.02 0.54 6.93 82757.92 8767.18 0.0 1 0.0 4147669
32731 24.04 0.02 0.54 6.93 82757.99 8767.92 0.0 1 0.0 4147799
32732 24.04 0.02 0.54 6.89 82758.06 8768.86 0.0 1 0.0 4147929
32733 24.04 0.02 0.54 6.95 82758.14 8769.6 0.0 1 0.0 4148064
32734 24.04 0.02 0.54 6.92 82758.21 8770.35 0.0 1 0.0 4148194
32735 24.04 0.02 0.54 6.97 82758.28 8771.28 0.0 1 0.0 4148323
32736 24.04 0.02 0.54 6.98 82758.35 8772.03 0.0 1 0.0 4148453
32737 24.04 0.02 0.54 6.96 82758.42 8772.77 0.0 1 0.0 4148583
32738 24.04 0.02 0.54 6.97 82758.49 8773.52 0.0 1 0.0 4148713
32739 24.04 0.02 0.54 6.98 82758.56 8774.45 0.0 1 0.0 4148842
32740 24.04 0.02 0.54 7.02 82758.63 8775.2 0.0 1 0.0 4148972
32741 24.04 0.02 0.54 7.02 82758.7 8775.94 0.0 1 0.0 4149102
32742 24.04 0.02 0.54 7.03 82758.77 8776.88 0.0 1 0.0 4149237
32743 24.04 0.02 0.54 7.03 82758.85 8777.62 0.0 1 0.0 4149378
32744 24.04 0.02 0.54 7.05 82758.92 8778.37 0.0 1 0.0 4149508
32745 24.04 0.02 0.54 7.02 82758.99 8779.3 0.0 1 0.0 4149638
32746 24.05 0.02 0.54 7.06 82759.06 8780.05 0.0 1 0.0 4149767
32747 24.05 0.02 0.54 7.04 82759.13 8780.79 0.0 1 0.0 4149897
32748 24.05 0.02 0.54 7.06 82759.2 8781.73 0.0 1 0.0 4150027
32749 24.05 0.02 0.54 7.07 82759.27 8782.47 0.0 1 0.0 4150157
32750 24.05 0.02 0.54 7.07 82759.35 8783.4 0.0 1 0.0 4150302
32751 24.05 0.02 0.54 7.04 82759.42 8784.15 0.0 1 0.0 4150432
32752 24.05 0.02 0.54 7.09 82759.49 8784.9 0.0 1 0.0 4150561
32753 24.05 0.02 0.54 7.06 82759.56 8785.83 0.0 1 0.0 4150691
32754 24.05 0.02 0.54 7.11 82759.63 8786.57 0.0 1 0.0 4150821
32755 24.05 0.02 0.54 7.13 82759.7 8787.32 0.0 1 0.0 4150950
32756 24.05 0.02 0.54 7.07 82759.77 8788.25 0.0 1 0.0 4151080
32757 24.05 0.02 0.54 7.08 82759.84 8789.0 0.0 1 0.0 4151210
32758 24.05 0.02 0.54 7.01 82759.91 8789.75 0.0 1 0.0 4151340
32759 24.05 0.02 0.54 7.03 82759.98 8790.68 0.0 1 0.0 4151481
32760 24.05 0.02 0.54 7.0 82760.05 8791.42 0.0 1 0.0 4151610
32761 24.05 0.02 0.54 6.98 82760.12 8792.17 0.0 1 0.0 4151740
32762 24.05 0.02 0.54 6.98 82760.2 8793.1 0.0 1 0.0 4151870
32763 24.05 0.02 0.54 7.0 82760.27 8793.85 0.0 1 0.0 4152000
32764 24.05 0.02 0.54 6.98 82760.34 8794.59 0.0 1 0.0 4152129
32765 24.05 0.02 0.54 6.98 82760.41 8795.34 0.0 1 0.0 4152259
32766 24.05 0.02 0.54 6.94 82760.48 8796.27 0.0 1 0.0 4152389
32767 24.05 0.02 0.54 6.94 82760.55 8797.02 0.0 1 0.0 4152523
32768 24.05 0.02 0.54 6.92 82760.62 8797.76 0.0 1 0.0 4152653
32769 24.06 0.02 0.54 6.92 82760.7 8798.51 0.0 1 0.0 4152782
32770 24.06 0.02 0.54 6.91 82760.77 8799.44 0.0 1 0.0 4152912
32771 24.06 0.02 0.54 6.88 82760.83 8800.19 0.0 1 0.0 4153042
32772 24.06 0.02 0.54 6.88 82760.9 8800.93 0.0 1 0.0 4153172
32773 24.06 0.02 0.54 6.86 82760.98 8801.68 0.0 1 0.0 4153313
32774 24.06 0.02 0.54 6.81 82761.05 8802.61 0.0 1 0.0 4153443
32775 24.06 0.02 0.54 6.83 82761.12 8803.36 0.0 1 0.0 4153573
32776 24.06 0.02 0.54 6.78 82761.2 8804.11 0.0 1 0.0 4153707
32777 24.06 0.02 0.6 6.78 82761.27 8804.85 0.0 1 0.0 4153848
32778 24.06 0.02 0.54 6.79 82761.34 8805.78 0.0 1 0.0 4153978
32779 24.06 0.02 0.54 6.72 82761.41 8806.53 0.0 1 0.0 4154107
32780 24.06 0.02 0.54 6.74 82761.48 8807.28 0.0 1 0.0 4154237
32781 24.06 0.02 0.54 6.69 82761.55 8808.02 0.0 1 0.0 4154367
32782 24.06 0.02 0.54 6.71 82761.62 8808.77 0.0 1 0.0 4154497
32783 24.06 0.02 0.54 6.67 82761.7 8809.51 0.0 1 0.0 4154627
32784 24.06 0.02 0.54 6.67 82761.77 8810.26 0.0 1 0.0 4154761
32785 24.06 0.02 0.54 6.61 82761.84 8811.01 0.0 1 0.0 4154890
32786 24.06 0.02 0.54 6.64 82761.91 8811.75 0.0 1 0.0 4155020
32787 24.06 0.02 0.54 6.6 82761.98 8812.5 0.0 1 0.0 4155150
32788 24.06 0.02 0.54 6.61 82762.05 8813.24 0.0 1 0.0 4155280
32789 24.06 0.02 0.54 6.57 82762.12 8813.99 0.0 1 0.0 4155410
32790 24.06 0.02 0.54 6.56 82762.2 8814.74 0.0 1 0.0 4155540
32791 24.06 0.02 0.54 6.53 82762.27 8815.48 0.0 1 0.0 4155669
32792 24.06 0.02 0.6 6.54 82762.34 8816.23 0.0 1 0.0 4155799
32793 24.06 0.02 0.54 6.5 82762.41 8816.97 0.0 1 0.0 4155934
32794 24.06 0.02 0.54 6.51 82762.48 8817.72 0.0 1 0.0 4156063
32795 24.06 0.02 0.54 6.48 82762.55 8818.47 0.0 1 0.0 4156193
32796 24.06 0.02 0.54 6.5 82762.62 8819.21 0.0 1 0.0 4156323
32797 24.06 0.02 0.54 6.47 82762.7 8819.96 0.0 1 0.0 4156453
32798 24.06 0.02 0.54 6.47 82762.77 8820.7 0.0 1 0.0 4156582
32799 24.06 0.02 0.54 6.47 82762.84 8821.45 0.0 1 0.0 4156712
32800 24.06 0.02 0.54 6.48 82762.91 8822.2 0.0 1 0.0 4156842
32801 24.07 0.02 0.6 6.44 82762.98 8822.94 0.0 1 0.0 4156976
32802 24.07 0.02 0.54 6.47 82763.05 8823.69 0.0 1 0.0 4157106
32803 24.07 0.02 0.54 6.42 82763.13 8824.43 0.0 1 0.0 4157248
32804 24.07 0.02 0.6 6.45 82763.22 8825.18 0.0 1 0.0 4157388
32805 24.07 0.02 0.54 6.43 82763.29 8825.93 0.0 1 0.0 4157518
32806 24.07 0.02 0.54 6.44 82763.36 8826.67 0.0 1 0.0 4157648
32807 24.07 0.02 0.54 6.44 82763.43 8827.42 0.0 1 0.0 4157778
32808 24.07 0.02 0.54 6.45 82763.5 8828.16 0.0 1 0.0 4157908
32809 24.07 0.02 0.54 6.45 82763.57 8828.91 0.0 1 0.0 4158038
32810 24.07 0.02 0.54 6.44 82763.64 8829.66 0.0 1 0.0 4158172
32811 24.07 0.02 0.54 6.42 82763.71 8830.4 0.0 1 0.0 4158302
32812 24.07 0.02 0.54 6.45 82763.78 8831.15 0.0 1 0.0 4158431
32813 24.07 0.02 0.54 6.43 82763.85 8831.89 0.0 1 0.0 4158561
32814 24.07 0.02 0.54 6.45 82763.92 8832.64 0.0 1 0.0 4158691
32815 24.07 0.02 0.54 6.42 82763.99 8833.39 0.0 1 0.0 4158821
32816 24.07 0.02 0.6 6.45 82764.07 8833.95 0.0 1 0.0 4158951
32817 24.07 0.02 0.54 6.45 82764.14 8834.69 0.0 1 0.0 4159080
32818 24.07 0.02 0.54 6.44 82764.22 8835.44 0.0 1 0.0 4159215
32819 24.07 0.02 0.54 6.46 82764.28 8836.18 0.0 1 0.0 4159339
32820 24.07 0.02 0.54 6.45 82764.35 8836.93 0.0 1 0.0 4159469
32821 24.07 0.02 0.54 6.49 82764.42 8837.68 0.0 1 0.0 4159599
32822 24.07 0.02 0.54 6.45 82764.49 8838.42 0.0 1 0.0 4159729
32823 24.07 0.02 0.54 6.48 82764.56 8839.17 0.0 1 0.0 4159859
32824 24.07 0.02 0.54 6.48 82764.63 8839.91 0.0 1 0.0 4159988
32825 24.07 0.02 0.54 6.49 82764.7 8840.66 0.0 1 0.0 4160113
32826 24.07 0.02 0.54 6.5 82764.77 8841.41 0.0 1 0.0 4160243
32827 24.07 0.02 0.54 6.52 82764.86 8842.34 0.0 1 0.0 4160408
32828 24.07 0.02 0.6 6.55 82764.94 8843.08 0.0 1 0.0 4160538
32829 24.07 0.02 0.54 6.56 82765.01 8843.83 0.0 1 0.0 4160668
32830 24.07 0.02 0.54 6.57 82765.08 8844.58 0.0 1 0.0 4160798
32831 24.07 0.02 0.54 6.56 82765.16 8845.32 0.0 1 0.0 4160938
32832 24.07 0.02 0.54 6.6 82765.23 8846.07 0.0 1 0.0 4161068
32833 24.07 0.02 0.6 6.55 82765.31 8846.81 0.0 1 0.0 4161210
32834 24.07 0.02 0.54 6.6 82765.38 8847.56 0.0 1 0.0 4161340
32835 24.07 0.02 0.54 6.6 82765.45 8848.49 0.0 1 0.0 4161474
32836 24.07 0.02 0.54 6.61 82765.52 8849.24 0.0 1 0.0 4161604
32837 24.07 0.02 0.6 6.62 82765.6 8849.98 0.0 1 0.0 4161734
32838 24.07 0.02 0.54 6.63 82765.67 8850.73 0.0 1 0.0 4161863
32839 24.07 0.02 0.54 6.65 82765.74 8851.48 0.0 1 0.0 4161993
32840 24.08 0.02 0.54 6.67 82765.81 8852.22 0.0 1 0.0 4162123
32841 24.08 0.02 0.54 6.7 82765.88 8852.97 0.0 1 0.0 4162253
32842 24.08 0.02 0.54 6.7 82765.95 8853.71 0.0 1 0.0 4162382
32843 24.08 0.02 0.54 6.7 82766.02 8854.46 0.0 1 0.0 4162512
32844 24.08 0.02 0.54 6.75 82766.1 8855.21 0.0 1 0.0 4162647
32845 24.08 0.02 0.54 6.74 82766.17 8856.14 0.0 1 0.0 4162776
32846 24.08 0.02 0.54 6.73 82766.24 8856.88 0.0 1 0.0 4162906
32847 24.08 0.02 0.6 6.78 82766.32 8857.63 0.0 1 0.0 4163036
32848 24.08 0.02 0.6 6.76 82766.4 8858.38 0.0 1 0.0 4163166
32849 24.08 0.02 0.54 6.82 82766.47 8859.12 0.0 1 0.0 4163295
32850 24.08 0.02 0.54 6.83 82766.54 8859.87 0.0 1 0.0 4163425
32851 24.08 0.02 0.54 6.86 82766.6 8860.62 0.0 1 0.0 4163555
32852 24.08 0.02 0.54 6.89 82766.68 8861.55 0.0 1 0.0 4163689
32853 24.08 0.02 0.54 6.91 82766.75 8862.29 0.0 1 0.0 4163819
32854 24.08 0.02 0.54 6.94 82766.82 8863.04 0.0 1 0.0 4163949
32855 24.08 0.02 0.6 6.96 82766.9 8863.79 0.0 1 0.0 4164078
32856 24.08 0.02 0.6 6.96 82766.98 8864.72 0.0 1 0.0 4164208
32857 24.08 0.02 0.54 7.03 82767.05 8865.46 0.0 1 0.0 4164338
32858 24.08 0.02 0.6 7.04 82767.13 8866.4 0.0 1 0.0 4164478
32859 24.08 0.02 0.54 7.1 82767.2 8867.14 0.0 1 0.0 4164608
32860 24.08 0.02 0.54 7.08 82767.27 8867.89 0.0 1 0.0 4164738
32861 24.08 0.02 0.54 7.11 82767.34 8868.82 0.0 1 0.0 4164873
32862 24.08 0.02 0.54 7.13 82767.41 8869.57 0.0 1 0.0 4165002
32863 24.08 0.02 0.54 7.12 82767.49 8870.5 0.0 1 0.0 4165144
32864 24.08 0.02 0.54 7.13 82767.56 8871.25 0.0 1 0.0 4165274
32865 24.08 0.02 0.54 7.14 82767.63 8872.18 0.0 1 0.0 4165404
32866 24.08 0.02 0.6 7.17 82767.71 8872.92 0.0 1 0.0 4165534
32867 24.08 0.02 0.54 7.13 82767.78 8873.67 0.0 1 0.0 4165663
32868 24.08 0.02 0.6 7.13 82767.86 8874.6 0.0 1 0.0 4165793
32869 24.08 0.02 0.6 7.12 82767.94 8875.35 0.0 1 0.0 4165923
32870 24.08 0.02 0.6 7.12 82768.02 8876.09 0.0 1 0.0 4166058
32871 24.08 0.02 0.54 7.11 82768.09 8877.03 0.0 1 0.0 4166187
32872 24.08 0.02 0.54 7.07 82768.16 8877.77 0.0 1 0.0 4166317
32873 24.08 0.02 0.54 7.12 82768.23 8878.52 0.0 1 0.0 4166447
32874 24.08 0.02 0.6 7.13 82768.3 8879.45 0.0 1 0.0 4166577
32875 24.08 0.02 0.54 6.98 82768.38 8880.2 0.0 1 0.0 4166706
32876 24.08 0.02 0.54 7.02 82768.45 8880.94 0.0 1 0.0 4166836
32877 24.08 0.02 0.54 7.1 82768.52 8881.88 0.0 1 0.0 4166966
32878 24.08 0.02 0.54 7.08 82768.59 8882.62 0.0 1 0.0 4167101
32879 24.08 0.02 0.54 7.09 82768.66 8883.37 0.0 1 0.0 4167230
32880 24.08 0.02 0.6 7.08 82768.74 8884.3 0.0 1 0.0 4167360
32881 24.08 0.02 0.54 7.08 82768.81 8885.05 0.0 1 0.0 4167490
32882 24.08 0.02 0.6 7.08 82768.89 8885.79 0.0 1 0.0 4167620
32883 24.08 0.02 0.54 7.07 82768.96 8886.72 0.0 1 0.0 4167750
32884 24.08 0.02 0.6 7.11 82769.04 8887.47 0.0 1 0.0 4167880
32885 24.08 0.02 0.54 7.13 82769.11 8888.4 0.0 1 0.0 4168020
32886 24.08 0.02 0.54 7.11 82769.18 8889.15 0.0 1 0.0 4168150
32887 24.08 0.02 0.54 7.13 82769.26 8889.9 0.0 1 0.0 4168285
32888 24.08 0.02 0.54 7.17 82769.33 8890.83 0.0 1 0.0 4168414
32889 24.08 0.02 0.54 7.16 82769.4 8891.57 0.0 1 0.0 4168544
32890 24.08 0.02 0.6 7.19 82769.48 8892.51 0.0 1 0.0 4168674
32891 24.08 0.02 0.54 7.2 82769.55 8893.25 0.0 1 0.0 4168803
32892 24.08 0.02 0.54 7.22 82769.62 8894.0 0.0 1 0.0 4168933
32893 24.09 0.02 0.54 7.22 82769.69 8894.93 0.0 1 0.0 4169075
32894 24.09 0.02 0.54 7.26 82769.76 8895.86 0.0 1 0.0 4169205
32895 24.09 0.02 0.6 7.26 82769.85 8896.61 0.0 1 0.0 4169348
32896 24.09 0.02 0.6 7.28 82769.93 8897.54 0.0 1 0.0 4169478
32897 24.09 0.02 0.6 7.33 82770.01 8898.29 0.0 1 0.0 4169607
32898 24.09 0.02 0.6 7.31 82770.09 8899.22 0.0 1 0.0 4169737
32899 24.09 0.02 0.6 7.32 82770.16 8899.97 0.0 1 0.0 4169867
32900 24.09 0.02 0.6 7.37 82770.24 8900.9 0.0 1 0.0 4169997
32901 24.09 0.02 0.54 7.33 82770.31 8901.64 0.0 1 0.0 4170127
32902 24.09 0.02 0.6 7.39 82770.39 8902.58 0.0 1 0.0 4170256
32903 24.09 0.02 0.6 7.44 82770.47 8903.32 0.0 1 0.0 4170386
32904 24.09 0.02 0.54 7.46 82770.54 8904.26 0.0 1 0.0 4170521
32905 24.09 0.02 0.6 7.46 82770.62 8905.0 0.0 1 0.0 4170645
32906 24.09 0.02 0.54 7.45 82770.68 8905.93 0.0 1 0.0 4170775
32907 24.09 0.02 0.6 7.49 82770.76 8906.68 0.0 1 0.0 4170905
32908 24.09 0.02 0.6 7.48 82770.84 8907.61 0.0 1 0.0 4171034
32909 24.09 0.02 0.54 7.52 82770.91 8908.54 0.0 1 0.0 4171164
32910 24.09 0.02 0.54 7.52 82770.98 8909.29 0.0 1 0.0 4171294
32911 24.09 0.02 0.54 7.57 82771.05 8910.22 0.0 1 0.0 4171424
32912 24.09 0.02 0.54 7.58 82771.13 8911.16 0.0 1 0.0 4171569
32913 24.09 0.02 0.54 7.54 82771.2 8912.09 0.0 1 0.0 4171699
32914 24.09 0.02 0.6 7.59 82771.28 8912.83 0.0 1 0.0 4171829
32915 24.09 0.02 0.54 7.6 82771.35 8913.77 0.0 1 0.0 4171959
32916 24.09 0.02 0.6 7.66 82771.43 8914.7 0.0 1 0.0 4172089
32917 24.09 0.02 0.6 7.65 82771.51 8915.45 0.0 1 0.0 4172219
32918 24.09 0.02 0.6 7.68 82771.59 8916.38 0.0 1 0.0 4172348
32919 24.09 0.02 0.6 7.7 82771.66 8917.31 0.0 1 0.0 4172478
32920 24.09 0.02 0.54 7.68 82771.73 8918.06 0.0 1 0.0 4172608
32921 24.09 0.02 0.6 7.73 82771.81 8918.99 0.0 1 0.0 4172743
32922 24.09 0.02 0.6 7.75 82771.89 8919.92 0.0 1 0.0 4172873
32923 24.09 0.02 0.54 7.78 82771.96 8920.85 0.0 1 0.0 4173002
32924 24.09 0.02 0.54 7.78 82772.04 8921.79 0.0 1 0.0 4173144
32925 24.09 0.02 0.54 7.81 82772.11 8922.72 0.0 1 0.0 4173274
32926 24.09 0.02 0.54 7.84 82772.18 8923.47 0.0 1 0.0 4173404
32927 24.09 0.02 0.54 7.84 82772.25 8924.4 0.0 1 0.0 4173534
32928 24.09 0.02 0.54 7.83 82772.32 8925.33 0.0 1 0.0 4173663
32929 24.09 0.02 0.6 7.87 82772.4 8926.26 0.0 1 0.0 4173798
32930 24.09 0.02 0.6 7.89 82772.48 8927.2 0.0 1 0.0 4173928
32931 24.09 0.02 0.54 7.91 82772.55 8927.94 0.0 1 0.0 4174058
32932 24.09 0.02 0.6 7.93 82772.62 8928.87 0.0 1 0.0 4174187
32933 24.09 0.02 0.54 7.86 82772.7 8929.81 0.0 1 0.0 4174317
32934 24.09 0.02 0.6 7.87 82772.77 8930.74 0.0 1 0.0 4174447
32935 24.09 0.02 0.54 7.92 82772.84 8931.67 0.0 1 0.0 4174577
32936 24.09 0.02 0.54 7.97 82772.91 8932.6 0.0 1 0.0 4174707
32937 24.09 0.02 0.6 7.95 82772.99 8933.35 0.0 1 0.0 4174837
32938 24.09 0.02 0.6 7.95 82773.08 8934.28 0.0 1 0.0 4174971
32939 24.09 0.02 0.54 7.96 82773.15 8935.4 0.0 1 0.0 4175112
32940 24.09 0.02 0.54 7.99 82773.23 8936.33 0.0 1 0.0 4175242
32941 24.09 0.02 0.54 8.0 82773.3 8937.08 0.0 1 0.0 4175371
32942 24.09 0.02 0.54 7.95 82773.37 8938.01 0.0 1 0.0 4175501
32943 24.09 0.02 0.54 7.93 82773.43 8938.95 0.0 1 0.0 4175631
32944 24.09 0.02 0.54 7.96 82773.51 8939.88 0.0 1 0.0 4175761
32945 24.09 0.02 0.54 7.94 82773.58 8940.81 0.0 1 0.0 4175890
32946 24.09 0.02 0.54 8.0 82773.65 8941.74 0.0 1 0.0 4176025
32947 24.09 0.02 0.6 7.98 82773.73 8942.67 0.0 1 0.0 4176155
32948 24.09 0.02 0.6 7.91 82773.8 8943.42 0.0 1 0.0 4176285
32949 24.09 0.02 0.54 7.96 82773.88 8944.35 0.0 1 0.0 4176414
32950 24.09 0.02 0.6 7.98 82773.95 8945.29 0.0 1 0.0 4176544
32951 24.09 0.02 0.54 7.97 82774.02 8946.22 0.0 1 0.0 4176674
32952 24.09 0.02 0.6 7.96 82774.1 8947.15 0.0 1 0.0 4176804
32953 24.09 0.02 0.54 7.96 82774.17 8948.08 0.0 1 0.0 4176934
32954 24.09 0.02 0.54 7.97 82774.25 8949.02 0.0 1 0.0 4177076
32955 24.09 0.02 0.54 7.96 82774.37 8950.51 0.0 1 0.0 4177295
32956 24.09 0.02 0.54 7.97 82774.44 8951.44 0.0 1 0.0 4177425
32957 24.09 0.02 0.54 7.98 82774.51 8952.37 0.0 1 0.0 4177555
32958 24.09 0.02 0.54 7.98 82774.58 8953.31 0.0 1 0.0 4177684
32959 24.09 0.02 0.54 7.98 82774.65 8954.24 0.0 1 0.0 4177814
32960 24.09 0.02 0.6 7.97 82774.73 8955.17 0.0 1 0.0 4177944
32961 24.09 0.02 0.54 7.97 82774.8 8955.92 0.0 1 0.0 4178074
32962 24.09 0.02 0.54 7.94 82774.87 8956.85 0.0 1 0.0 4178203
32963 24.09 0.02 0.54 7.97 82774.94 8957.78 0.0 1 0.0 4178338
32964 24.09 0.02 0.6 7.94 82775.02 8958.71 0.0 1 0.0 4178468
32965 24.09 0.02 0.6 8.0 82775.09 8959.65 0.0 1 0.0 4178598
32966 24.09 0.02 0.54 7.99 82775.17 8960.58 0.0 1 0.0 4178738
32967 24.09 0.02 0.6 7.98 82775.25 8961.51 0.0 1 0.0 4178868
32968 24.1 0.02 0.54 8.01 82775.32 8962.44 0.0 1 0.0 4178998
32969 24.1 0.02 0.6 8.02 82775.4 8963.38 0.0 1 0.0 4179128
32970 24.1 0.02 0.54 7.98 82775.47 8964.31 0.0 1 0.0 4179258
32971 24.1 0.02 0.54 8.01 82775.54 8965.24 0.0 1 0.0 4179387
32972 24.1 0.02 0.6 8.01 82775.62 8966.17 0.0 1 0.0 4179522
32973 24.1 0.02 0.54 8.04 82775.7 8967.11 0.0 1 0.0 4179652
32974 24.1 0.02 0.6 8.04 82775.77 8967.85 0.0 1 0.0 4179782
32975 24.1 0.02 0.54 8.01 82775.84 8968.79 0.0 1 0.0 4179911
32976 24.1 0.02 0.6 8.05 82775.92 8969.72 0.0 1 0.0 4180041
32977 24.1 0.02 0.54 8.04 82775.99 8970.65 0.0 1 0.0 4180171
32978 24.1 0.02 0.54 8.08 82776.06 8971.58 0.0 1 0.0 4180301
32979 24.1 0.02 0.6 8.09 82776.14 8972.51 0.0 1 0.0 4180430
32980 24.1 0.02 0.54 8.1 82776.21 8973.45 0.0 1 0.0 4180565
32981 24.1 0.02 0.54 8.12 82776.28 8974.38 0.0 1 0.0 4180695
32982 24.1 0.02 0.54 8.11 82776.35 8975.31 0.0 1 0.0 4180825
32983 24.1 0.02 0.54 8.09 82776.42 8976.25 0.0 1 0.0 4180955
32984 24.1 0.02 0.54 8.13 82776.5 8977.18 0.0 1 0.0 4181096
32985 24.1 0.02 0.54 8.13 82776.57 8978.11 0.0 1 0.0 4181226
32986 24.1 0.02 0.6 8.13 82776.65 8979.04 0.0 1 0.0 4181356
32987 24.1 0.02 0.54 8.16 82776.72 8979.97 0.0 1 0.0 4181486
32988 24.1 0.02 0.6 8.18 82776.8 8980.91 0.0 1 0.0 4181616
32989 24.1 0.02 0.6 8.2 82776.88 8981.84 0.0 1 0.0 4181751
32990 24.1 0.02 0.6 8.18 82776.95 8982.77 0.0 1 0.0 4181880
32991 24.1 0.02 0.54 8.15 82777.02 8983.71 0.0 1 0.0 4182010
32992 24.1 0.02 0.54 8.2 82777.09 8984.64 0.0 1 0.0 4182140
