pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-03-31 14:59:33.273592,2018-03-31 18:59:51.300000,586791.300,36.4823773506,-77.5799259157,-3.7987,0.0200,0.0630,12,4
2018-03-31 14:59:33.384318,2018-03-31 18:59:51.400000,586791.400,36.4823846926,-77.5799263350,-3.7974,0.0200,0.0630,12,4
2018-03-31 14:59:33.473126,2018-03-31 18:59:51.500000,586791.500,36.4823921160,-77.5799266616,-3.7971,0.0210,0.0640,12,4
2018-03-31 14:59:33.582968,2018-03-31 18:59:51.600000,586791.600,36.4823995528,-77.5799270232,-3.7877,0.0210,0.0640,12,4
2018-03-31 14:59:33.672241,2018-03-31 18:59:51.700000,586791.700,36.4824070364,-77.5799273665,-3.7951,0.0170,0.0540,12,4
2018-03-31 14:59:33.783198,2018-03-31 18:59:51.800000,586791.800,36.4824145307,-77.5799276665,-3.8086,0.0170,0.0550,12,4
2018-03-31 14:59:33.875706,2018-03-31 18:59:51.900000,586791.900,36.4824220942,-77.5799280325,-3.7914,0.0170,0.0560,12,4
2018-03-31 14:59:33.984875,2018-03-31 18:59:52.000000,586792.000,36.4824296943,-77.5799283778,-3.7881,0.0170,0.0560,12,4
2018-03-31 14:59:34.074997,2018-03-31 18:59:52.100000,586792.100,36.4824372094,-77.5799287129,-3.7913,0.0180,0.0570,12,4
2018-03-31 14:59:34.186487,2018-03-31 18:59:52.200000,586792.200,36.4824447506,-77.5799290252,-3.8079,0.0180,0.0570,12,4
2018-03-31 14:59:34.279670,2018-03-31 18:59:52.300000,586792.300,36.4824523215,-77.5799293245,-3.8008,0.0180,0.0580,12,4
2018-03-31 14:59:34.386365,2018-03-31 18:59:52.400000,586792.400,36.4824598929,-77.5799296125,-3.7952,0.0180,0.0580,12,4
2018-03-31 14:59:34.478187,2018-03-31 18:59:52.500000,586792.500,36.4824674786,-77.5799298956,-3.7945,0.0190,0.0590,12,4
