pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-06-02 18:22:53.473000,2018-06-02 22:23:12.200000,598992.200,36.0020428286,-78.9463760121,75.3411,0.0240,0.0370,9,4
2018-06-02 18:22:53.629000,2018-06-02 22:23:12.300000,598992.300,36.0020478260,-78.9463731699,75.3136,0.0250,0.0380,9,4
2018-06-02 18:22:53.703000,2018-06-02 22:23:12.400000,598992.400,36.0020528078,-78.9463703827,75.2880,0.0260,0.0390,9,4
2018-06-02 18:22:53.762000,2018-06-02 22:23:12.500000,598992.500,36.0020578523,-78.9463675263,75.2578,0.0260,0.0400,9,4
2018-06-02 18:22:53.827000,2018-06-02 22:23:12.600000,598992.600,36.0020628938,-78.9463646658,75.2393,0.0270,0.0410,9,4
2018-06-02 18:22:53.913000,2018-06-02 22:23:12.700000,598992.700,36.0020679302,-78.9463618157,75.2117,0.0270,0.0410,9,4
2018-06-02 18:22:53.978000,2018-06-02 22:23:12.800000,598992.800,36.0020729930,-78.9463590279,75.2068,0.0210,0.0330,9,4
2018-06-02 18:22:54.063000,2018-06-02 22:23:12.900000,598992.900,36.0020781062,-78.9463561685,75.1669,0.0210,0.0340,9,4
2018-06-02 18:22:54.135000,2018-06-02 22:23:13.000000,598993.000,36.0020831364,-78.9463533505,75.1403,0.0210,0.0340,9,4
2018-06-02 18:22:54.202000,2018-06-02 22:23:13.100000,598993.100,36.0020882075,-78.9463505181,75.1254,0.0220,0.0350,9,4
2018-06-02 18:22:54.295000,2018-06-02 22:23:13.200000,598993.200,36.0020933195,-78.9463476789,75.0957,0.0220,0.0360,9,4
2018-06-02 18:22:54.372000,2018-06-02 22:23:13.300000,598993.300,36.0020984560,-78.9463448674,75.0725,0.0220,0.0360,9,4
2018-06-02 18:22:54.531000,2018-06-02 22:23:13.400000,598993.400,36.0021034957,-78.9463420397,75.0510,0.0230,0.0370,9,4
2018-06-02 18:22:54.670000,2018-06-02 22:23:13.500000,598993.500,36.0021086057,-78.9463391963,75.0338,0.0230,0.0380,9,4
2018-06-02 18:22:54.728000,2018-06-02 22:23:13.600000,598993.600,36.0021137168,-78.9463363326,75.0066,0.0230,0.0390,9,4
2018-06-02 18:22:54.853000,2018-06-02 22:23:13.700000,598993.700,36.0021188611,-78.9463334556,74.9792,0.0240,0.0390,9,4
2018-06-02 18:22:54.898000,2018-06-02 22:23:13.800000,598993.800,36.0021239422,-78.9463305804,74.9549,0.0200,0.0330,9,4
2018-06-02 18:22:54.974000,2018-06-02 22:23:13.900000,598993.900,36.0021289825,-78.9463277165,74.9476,0.0200,0.0330,9,4
2018-06-02 18:22:55.108000,2018-06-02 22:23:14.000000,598994.000,36.0021340296,-78.9463247735,74.9306,0.0210,0.0340,9,4
2018-06-02 18:22:55.184000,2018-06-02 22:23:14.100000,598994.100,36.0021391126,-78.9463218174,74.9044,0.0210,0.0350,9,4
2018-06-02 18:22:55.297000,2018-06-02 22:23:14.200000,598994.200,36.0021442520,-78.9463188679,74.8783,0.0210,0.0360,9,4
2018-06-02 18:22:55.388000,2018-06-02 22:23:14.300000,598994.300,36.0021492407,-78.9463158539,74.8650,0.0220,0.0360,9,4
2018-06-02 18:22:55.541000,2018-06-02 22:23:14.400000,598994.400,36.0021542410,-78.9463127453,74.8642,0.0220,0.0370,9,4
