pc_time,gps_time,tow(sec),north(meters),east(meters),down(meters),h_accuracy(meters),v_accuracy(meters),distance(meters),num_sats,flags,num_hypothesis
2018-04-20 20:08:51.448752,2018-04-21 03:09:9.900000,529749.900,286.3730,-117.3100,-1.1920,0.0270,0.1010,309.4714,12,4,0
2018-04-20 20:08:51.556929,2018-04-21 03:09:10.000000,529750.000,286.3590,-117.1990,-1.1860,0.0270,0.1010,309.4164,12,4,0
2018-04-20 20:08:51.648409,2018-04-21 03:09:10.100000,529750.100,286.3540,-117.0830,-1.2050,0.0210,0.0790,309.3679,12,4,0
2018-04-20 20:08:51.755701,2018-04-21 03:09:10.200000,529750.200,286.3400,-116.9720,-1.2100,0.0220,0.0800,309.3130,12,4,0
2018-04-20 20:08:51.848904,2018-04-21 03:09:10.300000,529750.300,286.3280,-116.8640,-1.2020,0.0220,0.0810,309.2610,12,4,0
2018-04-20 20:08:51.959595,2018-04-21 03:09:10.400000,529750.400,286.3170,-116.7510,-1.2110,0.0220,0.0820,309.2082,12,4,0
2018-04-20 20:08:52.048851,2018-04-21 03:09:10.500000,529750.500,286.3010,-116.6380,-1.1930,0.0230,0.0840,309.1506,12,4,0
2018-04-20 20:08:52.159850,2018-04-21 03:09:10.600000,529750.600,286.2840,-116.5310,-1.1880,0.0230,0.0850,309.0945,12,4,0
2018-04-20 20:08:52.249302,2018-04-21 03:09:10.700000,529750.700,286.2730,-116.4260,-1.1910,0.0230,0.0860,309.0448,12,4,0
2018-04-20 20:08:52.359345,2018-04-21 03:09:10.800000,529750.800,286.2630,-116.3160,-1.1820,0.0230,0.0870,308.9940,12,4,0
2018-04-20 20:08:52.449494,2018-04-21 03:09:10.900000,529750.900,286.2470,-116.2060,-1.1930,0.0240,0.0880,308.9379,12,4,0
2018-04-20 20:08:52.558246,2018-04-21 03:09:11.000000,529751.000,286.2370,-116.0950,-1.1950,0.0240,0.0890,308.8869,12,4,0
2018-04-20 20:08:52.649499,2018-04-21 03:09:11.100000,529751.100,286.2240,-115.9850,-1.1860,0.0240,0.0900,308.8335,12,4,0
2018-04-20 20:08:52.758111,2018-04-21 03:09:11.200000,529751.200,286.2080,-115.8780,-1.1910,0.0240,0.0910,308.7785,12,4,0
2018-04-20 20:08:52.850674,2018-04-21 03:09:11.300000,529751.300,286.1930,-115.7720,-1.1820,0.0250,0.0920,308.7248,12,4,0
2018-04-20 20:08:52.955196,2018-04-21 03:09:11.400000,529751.400,286.1800,-115.6590,-1.1770,0.0250,0.0930,308.6703,12,4,0
2018-04-20 20:08:53.048372,2018-04-21 03:09:11.500000,529751.500,286.1700,-115.5510,-1.1690,0.0250,0.0940,308.6206,12,4,0
2018-04-20 20:08:53.156828,2018-04-21 03:09:11.600000,529751.600,286.1550,-115.4480,-1.1680,0.0250,0.0950,308.5681,12,4,0
2018-04-20 20:08:53.248695,2018-04-21 03:09:11.700000,529751.700,286.1420,-115.3370,-1.1670,0.0260,0.0960,308.5146,12,4,0
2018-04-20 20:08:53.357856,2018-04-21 03:09:11.800000,529751.800,286.1340,-115.2250,-1.1680,0.0260,0.0960,308.4653,12,4,0
2018-04-20 20:08:53.450907,2018-04-21 03:09:11.900000,529751.900,286.1190,-115.1150,-1.1480,0.0260,0.0970,308.4102,12,4,0
2018-04-20 20:08:53.561133,2018-04-21 03:09:12.000000,529752.000,286.1030,-115.0110,-1.1420,0.0260,0.0980,308.3565,12,4,0
2018-04-20 20:08:53.650867,2018-04-21 03:09:12.100000,529752.100,286.1010,-114.8950,-1.1700,0.0210,0.0790,308.3116,12,4,0
2018-04-20 20:08:53.764044,2018-04-21 03:09:12.200000,529752.200,286.0900,-114.7770,-1.1700,0.0220,0.0800,308.2574,12,4,0
2018-04-20 20:08:53.853807,2018-04-21 03:09:12.300000,529752.300,286.0760,-114.6700,-1.1580,0.0220,0.0810,308.2045,12,4,0
2018-04-20 20:08:53.959347,2018-04-21 03:09:12.400000,529752.400,286.0610,-114.5630,-1.1470,0.0220,0.0820,308.1508,12,4,0
2018-04-20 20:08:54.051273,2018-04-21 03:09:12.500000,529752.500,286.0460,-114.4500,-1.1250,0.0230,0.0840,308.0948,12,4,0
2018-04-20 20:08:54.156049,2018-04-21 03:09:12.600000,529752.600,286.0360,-114.3380,-1.1330,0.0230,0.0850,308.0439,12,4,0
2018-04-20 20:08:54.251591,2018-04-21 03:09:12.700000,529752.700,286.0260,-114.2200,-1.1570,0.0230,0.0860,307.9909,12,4,0
2018-04-20 20:08:54.360350,2018-04-21 03:09:12.800000,529752.800,286.0100,-114.1110,-1.1480,0.0230,0.0870,307.9356,12,4,0
2018-04-20 20:08:54.453194,2018-04-21 03:09:12.900000,529752.900,285.9990,-113.9990,-1.1340,0.0240,0.0880,307.8839,12,4,0
2018-04-20 20:08:54.561938,2018-04-21 03:09:13.000000,529753.000,285.9870,-113.8860,-1.1330,0.0240,0.0890,307.8309,12,4,0
2018-04-20 20:08:54.654261,2018-04-21 03:09:13.100000,529753.100,285.9730,-113.7720,-1.1360,0.0240,0.0900,307.7758,12,4,0
2018-04-20 20:08:54.756413,2018-04-21 03:09:13.200000,529753.200,285.9610,-113.6580,-1.1460,0.0240,0.0910,307.7225,12,4,0
2018-04-20 20:08:54.849504,2018-04-21 03:09:13.300000,529753.300,285.9480,-113.5470,-1.1300,0.0250,0.0920,307.6694,12,4,0
2018-04-20 20:08:54.966632,2018-04-21 03:09:13.400000,529753.400,285.9330,-113.4370,-1.1100,0.0250,0.0930,307.6148,12,4,0
2018-04-20 20:08:55.050465,2018-04-21 03:09:13.500000,529753.500,285.9210,-113.3280,-1.1020,0.0250,0.0940,307.5634,12,4,0
2018-04-20 20:08:55.157216,2018-04-21 03:09:13.600000,529753.600,285.9130,-113.2170,-1.1220,0.0250,0.0950,307.5152,12,4,0
2018-04-20 20:08:55.250983,2018-04-21 03:09:13.700000,529753.700,285.9080,-113.1070,-1.1310,0.0260,0.0960,307.4701,12,4,0
2018-04-20 20:08:55.369171,2018-04-21 03:09:13.800000,529753.800,285.8920,-112.9990,-1.1160,0.0260,0.0960,307.4154,12,4,0
2018-04-20 20:08:55.450635,2018-04-21 03:09:13.900000,529753.900,285.8820,-112.8890,-1.1250,0.0260,0.0970,307.3658,12,4,0
2018-04-20 20:08:55.557628,2018-04-21 03:09:14.000000,529754.000,285.8760,-112.7770,-1.1230,0.0260,0.0980,307.3191,12,4,0
2018-04-20 20:08:55.647983,2018-04-21 03:09:14.100000,529754.100,285.8720,-112.6690,-1.1440,0.0210,0.0790,307.2758,12,4,0
2018-04-20 20:08:55.759202,2018-04-21 03:09:14.200000,529754.200,285.8620,-112.5610,-1.1270,0.0220,0.0800,307.2268,12,4,0
2018-04-20 20:08:55.856320,2018-04-21 03:09:14.300000,529754.300,285.8550,-112.4500,-1.1310,0.0220,0.0810,307.1797,12,4,0
2018-04-20 20:08:55.973982,2018-04-21 03:09:14.400000,529754.400,285.8430,-112.3390,-1.1220,0.0220,0.0820,307.1279,12,4,0
2018-04-20 20:08:56.054559,2018-04-21 03:09:14.500000,529754.500,285.8370,-112.2310,-1.1120,0.0230,0.0840,307.0828,12,4,0
2018-04-20 20:08:56.165572,2018-04-21 03:09:14.600000,529754.600,285.8370,-112.1190,-1.1110,0.0230,0.0850,307.0418,12,4,0
2018-04-20 20:08:56.255559,2018-04-21 03:09:14.700000,529754.700,285.8320,-112.0050,-1.1080,0.0230,0.0860,306.9956,12,4,0
2018-04-20 20:08:56.363423,2018-04-21 03:09:14.800000,529754.800,285.8280,-111.8910,-1.1010,0.0230,0.0870,306.9502,12,4,0
2018-04-20 20:08:56.454937,2018-04-21 03:09:14.900000,529754.900,285.8170,-111.7760,-1.0800,0.0240,0.0880,306.8980,12,4,0
2018-04-20 20:08:56.560400,2018-04-21 03:09:15.000000,529755.000,285.8130,-111.6590,-1.0940,0.0240,0.0890,306.8518,12,4,0
2018-04-20 20:08:56.652075,2018-04-21 03:09:15.100000,529755.100,285.8100,-111.5390,-1.0810,0.0240,0.0900,306.8053,12,4,0
2018-04-20 20:08:56.758095,2018-04-21 03:09:15.200000,529755.200,285.8040,-111.4230,-1.0710,0.0240,0.0910,306.7575,12,4,0
2018-04-20 20:08:56.857647,2018-04-21 03:09:15.300000,529755.300,285.7980,-111.3010,-1.0790,0.0250,0.0920,306.7076,12,4,0
2018-04-20 20:08:56.962980,2018-04-21 03:09:15.400000,529755.400,285.8000,-111.1780,-1.0860,0.0250,0.0930,306.6649,12,4,0
2018-04-20 20:08:57.058442,2018-04-21 03:09:15.500000,529755.500,285.7950,-111.0570,-1.1050,0.0250,0.0940,306.6165,12,4,0
2018-04-20 20:08:57.163979,2018-04-21 03:09:15.600000,529755.600,285.7820,-110.9390,-1.0710,0.0250,0.0950,306.5615,12,4,0
2018-04-20 20:08:57.255568,2018-04-21 03:09:15.700000,529755.700,285.7750,-110.8230,-1.0550,0.0260,0.0960,306.5130,12,4,0
2018-04-20 20:08:57.370565,2018-04-21 03:09:15.800000,529755.800,285.7720,-110.7010,-1.0720,0.0260,0.0960,306.4661,12,4,0
2018-04-20 20:08:57.454581,2018-04-21 03:09:15.900000,529755.900,285.7620,-110.5800,-1.0710,0.0260,0.0970,306.4131,12,4,0
2018-04-20 20:08:57.566329,2018-04-21 03:09:16.000000,529756.000,285.7520,-110.4630,-1.0550,0.0260,0.0980,306.3615,12,4,0
2018-04-20 20:08:57.652277,2018-04-21 03:09:16.100000,529756.100,285.7470,-110.3440,-1.0700,0.0210,0.0770,306.3140,12,4,0
2018-04-20 20:08:57.758562,2018-04-21 03:09:16.200000,529756.200,285.7440,-110.2200,-1.0920,0.0220,0.0770,306.2667,12,4,0
2018-04-20 20:08:57.850253,2018-04-21 03:09:16.300000,529756.300,285.7320,-110.1060,-1.0810,0.0220,0.0780,306.2144,12,4,0
2018-04-20 20:08:57.964141,2018-04-21 03:09:16.400000,529756.400,285.7210,-109.9840,-1.0790,0.0220,0.0790,306.1603,12,4,0
2018-04-20 20:08:58.050252,2018-04-21 03:09:16.500000,529756.500,285.7140,-109.8680,-1.0890,0.0230,0.0800,306.1122,12,4,0
2018-04-20 20:08:58.164251,2018-04-21 03:09:16.600000,529756.600,285.7030,-109.7500,-1.0790,0.0230,0.0800,306.0595,12,4,0
2018-04-20 20:08:58.252507,2018-04-21 03:09:16.700000,529756.700,285.6870,-109.6330,-1.0600,0.0230,0.0810,306.0026,12,4,0
2018-04-20 20:08:58.358960,2018-04-21 03:09:16.800000,529756.800,285.6790,-109.5140,-1.0540,0.0230,0.0820,305.9525,12,4,0
2018-04-20 20:08:58.451127,2018-04-21 03:09:16.900000,529756.900,285.6730,-109.3920,-1.0800,0.0240,0.0830,305.9033,12,4,0
2018-04-20 20:08:58.562323,2018-04-21 03:09:17.000000,529757.000,285.6590,-109.2770,-1.0640,0.0240,0.0840,305.8491,12,4,0
2018-04-20 20:08:58.652267,2018-04-21 03:09:17.100000,529757.100,285.6450,-109.1570,-1.0630,0.0240,0.0850,305.7931,12,4,0
2018-04-20 20:08:58.762988,2018-04-21 03:09:17.200000,529757.200,285.6380,-109.0330,-1.0650,0.0240,0.0860,305.7424,12,4,0
2018-04-20 20:08:58.853270,2018-04-21 03:09:17.300000,529757.300,285.6190,-108.9150,-1.0560,0.0250,0.0870,305.6825,12,4,0
2018-04-20 20:08:58.963751,2018-04-21 03:09:17.400000,529757.400,285.6110,-108.7930,-1.0340,0.0250,0.0880,305.6315,12,4,0
2018-04-20 20:08:59.051981,2018-04-21 03:09:17.500000,529757.500,285.6030,-108.6780,-1.0510,0.0250,0.0880,305.5832,12,4,0
2018-04-20 20:08:59.158775,2018-04-21 03:09:17.600000,529757.600,285.5890,-108.5600,-1.0370,0.0250,0.0890,305.5281,12,4,0
2018-04-20 20:08:59.251937,2018-04-21 03:09:17.700000,529757.700,285.5750,-108.4360,-1.0510,0.0250,0.0900,305.4710,12,4,0
2018-04-20 20:08:59.358105,2018-04-21 03:09:17.800000,529757.800,285.5630,-108.3190,-1.0440,0.0260,0.0910,305.4183,12,4,0
2018-04-20 20:08:59.451874,2018-04-21 03:09:17.900000,529757.900,285.5580,-108.2000,-1.0590,0.0260,0.0910,305.3715,12,4,0
2018-04-20 20:08:59.559834,2018-04-21 03:09:18.000000,529758.000,285.5460,-108.0860,-1.0530,0.0260,0.0920,305.3198,12,4,0
2018-04-20 20:08:59.651649,2018-04-21 03:09:18.100000,529758.100,285.5360,-107.9710,-1.0330,0.0210,0.0750,305.2697,12,4,0
2018-04-20 20:08:59.758475,2018-04-21 03:09:18.200000,529758.200,285.5250,-107.8530,-1.0410,0.0220,0.0760,305.2178,12,4,0
2018-04-20 20:08:59.851037,2018-04-21 03:09:18.300000,529758.300,285.5180,-107.7370,-1.0510,0.0220,0.0770,305.1703,12,4,0
2018-04-20 20:08:59.955602,2018-04-21 03:09:18.400000,529758.400,285.5040,-107.6200,-1.0570,0.0220,0.0780,305.1159,12,4,0
2018-04-20 20:09:0.050519,2018-04-21 03:09:18.500000,529758.500,285.4940,-107.5030,-1.0410,0.0230,0.0790,305.0652,12,4,0
2018-04-20 20:09:0.156408,2018-04-21 03:09:18.600000,529758.600,285.4800,-107.3890,-1.0250,0.0230,0.0800,305.0119,12,4,0
2018-04-20 20:09:0.251629,2018-04-21 03:09:18.700000,529758.700,285.4710,-107.2670,-1.0310,0.0230,0.0810,304.9606,12,4,0
2018-04-20 20:09:0.360270,2018-04-21 03:09:18.800000,529758.800,285.4650,-107.1540,-1.0360,0.0230,0.0820,304.9153,12,4,0
2018-04-20 20:09:0.451335,2018-04-21 03:09:18.900000,529758.900,285.4490,-107.0380,-1.0200,0.0240,0.0830,304.8595,12,4,0
2018-04-20 20:09:0.560362,2018-04-21 03:09:19.000000,529759.000,285.4340,-106.9190,-1.0320,0.0240,0.0840,304.8037,12,4,0
2018-04-20 20:09:0.650882,2018-04-21 03:09:19.100000,529759.100,285.4240,-106.8060,-1.0210,0.0240,0.0850,304.7547,12,4,0
2018-04-20 20:09:0.757551,2018-04-21 03:09:19.200000,529759.200,285.4100,-106.6820,-1.0230,0.0240,0.0850,304.6982,12,4,0
2018-04-20 20:09:0.849946,2018-04-21 03:09:19.300000,529759.300,285.4030,-106.5660,-1.0070,0.0250,0.0860,304.6509,12,4,0
2018-04-20 20:09:0.958356,2018-04-21 03:09:19.400000,529759.400,285.3910,-106.4500,-1.0160,0.0250,0.0870,304.5992,12,4,0
2018-04-20 20:09:1.052723,2018-04-21 03:09:19.500000,529759.500,285.3790,-106.3320,-1.0130,0.0250,0.0880,304.5467,12,4,0
2018-04-20 20:09:1.155384,2018-04-21 03:09:19.600000,529759.600,285.3660,-106.2130,-0.9990,0.0250,0.0890,304.4929,12,4,0
2018-04-20 20:09:1.251756,2018-04-21 03:09:19.700000,529759.700,285.3540,-106.0950,-0.9980,0.0250,0.0900,304.4406,12,4,0
2018-04-20 20:09:1.360291,2018-04-21 03:09:19.800000,529759.800,285.3430,-105.9760,-0.9970,0.0260,0.0900,304.3888,12,4,0
2018-04-20 20:09:1.450636,2018-04-21 03:09:19.900000,529759.900,285.3320,-105.8550,-0.9870,0.0260,0.0910,304.3363,12,4,0
2018-04-20 20:09:1.560047,2018-04-21 03:09:20.000000,529760.000,285.3220,-105.7360,-1.0010,0.0260,0.0920,304.2856,12,4,0
2018-04-20 20:09:1.650223,2018-04-21 03:09:20.100000,529760.100,285.3040,-105.6170,-0.9740,0.0260,0.0930,304.2273,12,4,0
2018-04-20 20:09:1.759426,2018-04-21 03:09:20.200000,529760.200,285.3010,-105.4940,-0.9800,0.0220,0.0750,304.1819,12,4,0
2018-04-20 20:09:1.852773,2018-04-21 03:09:20.300000,529760.300,285.2930,-105.3750,-0.9960,0.0220,0.0770,304.1332,12,4,0
2018-04-20 20:09:1.959321,2018-04-21 03:09:20.400000,529760.400,285.2790,-105.2560,-0.9910,0.0220,0.0780,304.0788,12,4,0
2018-04-20 20:09:2.054722,2018-04-21 03:09:20.500000,529760.500,285.2700,-105.1350,-0.9790,0.0220,0.0790,304.0285,12,4,0
2018-04-20 20:09:2.158622,2018-04-21 03:09:20.600000,529760.600,285.2550,-105.0150,-0.9610,0.0230,0.0800,303.9728,12,4,0
2018-04-20 20:09:2.261362,2018-04-21 03:09:20.700000,529760.700,285.2460,-104.8950,-0.9640,0.0230,0.0810,303.9230,12,4,0
2018-04-20 20:09:2.361197,2018-04-21 03:09:20.800000,529760.800,285.2370,-104.7740,-0.9790,0.0230,0.0820,303.8728,12,4,0
2018-04-20 20:09:2.452441,2018-04-21 03:09:20.900000,529760.900,285.2260,-104.6530,-0.9720,0.0240,0.0820,303.8208,12,4,0
2018-04-20 20:09:2.559413,2018-04-21 03:09:21.000000,529761.000,285.2070,-104.5330,-0.9690,0.0240,0.0830,303.7616,12,4,0
2018-04-20 20:09:2.657556,2018-04-21 03:09:21.100000,529761.100,285.1980,-104.4120,-0.9630,0.0240,0.0840,303.7115,12,4,0
2018-04-20 20:09:2.759112,2018-04-21 03:09:21.200000,529761.200,285.1960,-104.2920,-0.9840,0.0240,0.0850,303.6685,12,4,0
2018-04-20 20:09:2.850346,2018-04-21 03:09:21.300000,529761.300,285.1810,-104.1700,-0.9790,0.0250,0.0860,303.6125,12,4,0
2018-04-20 20:09:2.962710,2018-04-21 03:09:21.400000,529761.400,285.1660,-104.0510,-0.9650,0.0250,0.0870,303.5576,12,4,0
2018-04-20 20:09:3.054745,2018-04-21 03:09:21.500000,529761.500,285.1570,-103.9340,-0.9650,0.0250,0.0880,303.5090,12,4,0
2018-04-20 20:09:3.160492,2018-04-21 03:09:21.600000,529761.600,285.1470,-103.8180,-0.9490,0.0250,0.0880,303.4599,12,4,0
2018-04-20 20:09:3.252524,2018-04-21 03:09:21.700000,529761.700,285.1360,-103.6940,-0.9560,0.0250,0.0890,303.4071,12,4,0
2018-04-20 20:09:3.357221,2018-04-21 03:09:21.800000,529761.800,285.1260,-103.5750,-0.9500,0.0260,0.0900,303.3571,12,4,0
2018-04-20 20:09:3.450523,2018-04-21 03:09:21.900000,529761.900,285.1140,-103.4560,-0.9430,0.0260,0.0910,303.3052,12,4,0
2018-04-20 20:09:3.559945,2018-04-21 03:09:22.000000,529762.000,285.1040,-103.3400,-0.9400,0.0260,0.0920,303.2562,12,4,0
2018-04-20 20:09:3.650303,2018-04-21 03:09:22.100000,529762.100,285.0970,-103.2190,-0.9310,0.0210,0.0740,303.2084,12,4,0
2018-04-20 20:09:3.760773,2018-04-21 03:09:22.200000,529762.200,285.0890,-103.0970,-0.9480,0.0220,0.0750,303.1594,12,4,0
2018-04-20 20:09:3.848259,2018-04-21 03:09:22.300000,529762.300,285.0770,-102.9770,-0.9330,0.0220,0.0760,303.1073,12,4,0
2018-04-20 20:09:3.961431,2018-04-21 03:09:22.400000,529762.400,285.0630,-102.8600,-0.9430,0.0220,0.0770,303.0544,12,4,0
2018-04-20 20:09:4.056099,2018-04-21 03:09:22.500000,529762.500,285.0550,-102.7420,-0.9080,0.0220,0.0780,303.0068,12,4,0
2018-04-20 20:09:4.158724,2018-04-21 03:09:22.600000,529762.600,285.0500,-102.6160,-0.9260,0.0230,0.0790,302.9594,12,4,0
2018-04-20 20:09:4.251912,2018-04-21 03:09:22.700000,529762.700,285.0390,-102.4920,-0.9280,0.0230,0.0800,302.9071,12,4,0
2018-04-20 20:09:4.357945,2018-04-21 03:09:22.800000,529762.800,285.0270,-102.3750,-0.9070,0.0230,0.0810,302.8562,12,4,0
2018-04-20 20:09:4.452165,2018-04-21 03:09:22.900000,529762.900,285.0170,-102.2570,-0.9270,0.0240,0.0820,302.8069,12,4,0
2018-04-20 20:09:4.560477,2018-04-21 03:09:23.000000,529763.000,285.0090,-102.1350,-0.9100,0.0240,0.0830,302.7582,12,4,0
2018-04-20 20:09:4.653206,2018-04-21 03:09:23.100000,529763.100,284.9970,-102.0140,-0.8990,0.0240,0.0840,302.7061,12,4,0
2018-04-20 20:09:4.760369,2018-04-21 03:09:23.200000,529763.200,284.9900,-101.8900,-0.8960,0.0240,0.0850,302.6577,12,4,0
2018-04-20 20:09:4.850440,2018-04-21 03:09:23.300000,529763.300,284.9820,-101.7690,-0.9090,0.0240,0.0860,302.6095,12,4,0
2018-04-20 20:09:4.962347,2018-04-21 03:09:23.400000,529763.400,284.9650,-101.6470,-0.8910,0.0250,0.0860,302.5524,12,4,0
2018-04-20 20:09:5.050477,2018-04-21 03:09:23.500000,529763.500,284.9560,-101.5300,-0.8740,0.0250,0.0870,302.5046,12,4,0
2018-04-20 20:09:5.158576,2018-04-21 03:09:23.600000,529763.600,284.9490,-101.4040,-0.8880,0.0250,0.0880,302.4558,12,4,0
2018-04-20 20:09:5.251059,2018-04-21 03:09:23.700000,529763.700,284.9380,-101.2820,-0.8830,0.0250,0.0890,302.4045,12,4,0
2018-04-20 20:09:5.360572,2018-04-21 03:09:23.800000,529763.800,284.9280,-101.1620,-0.8590,0.0260,0.0900,302.3548,12,4,0
2018-04-20 20:09:5.450838,2018-04-21 03:09:23.900000,529763.900,284.9230,-101.0350,-0.8740,0.0260,0.0900,302.3077,12,4,0
2018-04-20 20:09:5.561224,2018-04-21 03:09:24.000000,529764.000,284.9140,-100.9070,-0.9010,0.0260,0.0910,302.2565,12,4,0
2018-04-20 20:09:5.652939,2018-04-21 03:09:24.100000,529764.100,284.9010,-100.7870,-0.8690,0.0260,0.0920,302.2042,12,4,0
2018-04-20 20:09:5.756476,2018-04-21 03:09:24.200000,529764.200,284.8900,-100.6690,-0.8420,0.0260,0.0930,302.1544,12,4,0
2018-04-20 20:09:5.852793,2018-04-21 03:09:24.300000,529764.300,284.8830,-100.5480,-0.8350,0.0270,0.0930,302.1075,12,4,0
2018-04-20 20:09:5.959628,2018-04-21 03:09:24.400000,529764.400,284.8770,-100.4180,-0.8620,0.0270,0.0940,302.0586,12,4,0
2018-04-20 20:09:6.052360,2018-04-21 03:09:24.500000,529764.500,284.8670,-100.2910,-0.8660,0.0270,0.0950,302.0070,12,4,0
2018-04-20 20:09:6.158399,2018-04-21 03:09:24.600000,529764.600,284.8560,-100.1710,-0.8460,0.0270,0.0950,301.9568,12,4,0
2018-04-20 20:09:6.249660,2018-04-21 03:09:24.700000,529764.700,284.8470,-100.0470,-0.8720,0.0270,0.0960,301.9072,12,4,0
2018-04-20 20:09:6.358891,2018-04-21 03:09:24.800000,529764.800,284.8420,-99.9280,-0.8400,0.0270,0.0970,301.8630,12,4,0
2018-04-20 20:09:6.449958,2018-04-21 03:09:24.900000,529764.900,284.8380,-99.7960,-0.8600,0.0210,0.0730,301.8156,12,4,0
2018-04-20 20:09:6.559266,2018-04-21 03:09:25.000000,529765.000,284.8230,-99.6710,-0.8640,0.0220,0.0740,301.7602,12,4,0
2018-04-20 20:09:6.656168,2018-04-21 03:09:25.100000,529765.100,284.8220,-99.5440,-0.8560,0.0220,0.0750,301.7173,12,4,0
2018-04-20 20:09:6.758344,2018-04-21 03:09:25.200000,529765.200,284.8160,-99.4160,-0.8740,0.0220,0.0770,301.6695,12,4,0
2018-04-20 20:09:6.848877,2018-04-21 03:09:25.300000,529765.300,284.8030,-99.2890,-0.8630,0.0220,0.0780,301.6153,12,4,0
2018-04-20 20:09:6.955504,2018-04-21 03:09:25.400000,529765.400,284.7900,-99.1640,-0.8490,0.0230,0.0790,301.5619,12,4,0
2018-04-20 20:09:7.049911,2018-04-21 03:09:25.500000,529765.500,284.7830,-99.0340,-0.8780,0.0230,0.0790,301.5126,12,4,0
2018-04-20 20:09:7.160116,2018-04-21 03:09:25.600000,529765.600,284.7750,-98.9130,-0.8630,0.0230,0.0800,301.4653,12,4,0
2018-04-20 20:09:7.250437,2018-04-21 03:09:25.700000,529765.700,284.7690,-98.7890,-0.8770,0.0240,0.0810,301.4190,12,4,0
2018-04-20 20:09:7.360674,2018-04-21 03:09:25.800000,529765.800,284.7590,-98.6560,-0.8790,0.0240,0.0820,301.3660,12,4,0
2018-04-20 20:09:7.452376,2018-04-21 03:09:25.900000,529765.900,284.7470,-98.5300,-0.8630,0.0240,0.0830,301.3134,12,4,0
2018-04-20 20:09:7.561579,2018-04-21 03:09:26.000000,529766.000,284.7410,-98.4050,-0.8580,0.0240,0.0840,301.2669,12,4,0
2018-04-20 20:09:7.657880,2018-04-21 03:09:26.100000,529766.100,284.7320,-98.2770,-0.8630,0.0240,0.0850,301.2166,12,4,0
2018-04-20 20:09:7.760151,2018-04-21 03:09:26.200000,529766.200,284.7180,-98.1510,-0.8410,0.0250,0.0860,301.1622,12,4,0
2018-04-20 20:09:7.852589,2018-04-21 03:09:26.300000,529766.300,284.7170,-98.0190,-0.8680,0.0250,0.0870,301.1183,12,4,0
2018-04-20 20:09:7.961099,2018-04-21 03:09:26.400000,529766.400,284.7080,-97.8930,-0.8600,0.0250,0.0870,301.0688,12,4,0
2018-04-20 20:09:8.051089,2018-04-21 03:09:26.500000,529766.500,284.6940,-97.7630,-0.8580,0.0250,0.0880,301.0133,12,4,0
2018-04-20 20:09:8.165708,2018-04-21 03:09:26.600000,529766.600,284.6860,-97.6390,-0.8330,0.0260,0.0890,300.9654,12,4,0
2018-04-20 20:09:8.250962,2018-04-21 03:09:26.700000,529766.700,284.6810,-97.5120,-0.8230,0.0260,0.0900,300.9195,12,4,0
2018-04-20 20:09:8.358421,2018-04-21 03:09:26.800000,529766.800,284.6680,-97.3870,-0.8240,0.0260,0.0910,300.8667,12,4,0
2018-04-20 20:09:8.451510,2018-04-21 03:09:26.900000,529766.900,284.6640,-97.2580,-0.8580,0.0210,0.0730,300.8213,12,4,0
2018-04-20 20:09:8.561259,2018-04-21 03:09:27.000000,529767.000,284.6610,-97.1310,-0.8430,0.0220,0.0740,300.7774,12,4,0
2018-04-20 20:09:8.658441,2018-04-21 03:09:27.100000,529767.100,284.6500,-97.0000,-0.8330,0.0220,0.0750,300.7247,12,4,0
2018-04-20 20:09:8.763176,2018-04-21 03:09:27.200000,529767.200,284.6480,-96.8740,-0.8420,0.0220,0.0760,300.6822,12,4,0
2018-04-20 20:09:8.852593,2018-04-21 03:09:27.300000,529767.300,284.6390,-96.7450,-0.8450,0.0220,0.0770,300.6321,12,4,0
2018-04-20 20:09:8.961074,2018-04-21 03:09:27.400000,529767.400,284.6270,-96.6210,-0.8470,0.0230,0.0780,300.5809,12,4,0
2018-04-20 20:09:9.052289,2018-04-21 03:09:27.500000,529767.500,284.6230,-96.4950,-0.8300,0.0230,0.0790,300.5366,12,4,0
2018-04-20 20:09:9.164388,2018-04-21 03:09:27.600000,529767.600,284.6120,-96.3660,-0.8230,0.0230,0.0800,300.4847,12,4,0
2018-04-20 20:09:9.252059,2018-04-21 03:09:27.700000,529767.700,284.6010,-96.2450,-0.8160,0.0240,0.0810,300.4355,12,4,0
2018-04-20 20:09:9.364406,2018-04-21 03:09:27.800000,529767.800,284.5940,-96.1170,-0.8380,0.0240,0.0820,300.3880,12,4,0
2018-04-20 20:09:9.452330,2018-04-21 03:09:27.900000,529767.900,284.5870,-95.9950,-0.8430,0.0240,0.0830,300.3423,12,4,0
2018-04-20 20:09:9.568907,2018-04-21 03:09:28.000000,529768.000,284.5780,-95.8780,-0.7940,0.0240,0.0840,300.2963,12,4,0
2018-04-20 20:09:9.658789,2018-04-21 03:09:28.100000,529768.100,284.5700,-95.7540,-0.7910,0.0240,0.0850,300.2491,12,4,0
2018-04-20 20:09:9.761339,2018-04-21 03:09:28.200000,529768.200,284.5680,-95.6270,-0.8290,0.0250,0.0860,300.2069,12,4,0
2018-04-20 20:09:9.850434,2018-04-21 03:09:28.300000,529768.300,284.5620,-95.5090,-0.8100,0.0250,0.0870,300.1636,12,4,0
